Artikel	Beskrivning	"Vikt netto"	Plockplats	Plocksaldo	Kundorder	Diff	Buffertsaldo	"Saldo automation"	"Automation diff"	"Saldo kran"	"Kran diff"	"Saldo autoplock"	"Autoplock diff"	Utbeställt	Inlagring	Ankommande	"Pågående plock"	"För och under plock"	Saldo	Diff2	Externt	Lager	Bolag	Batchartikel	Klassificering	Robot
700173795	"DUSCHSET AQUALINE KROM 3SPRAY SLANG MAX C/C 760MM 1,75M"	"1,46"	LO27012A	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	JKP	MG	N		N
700110229	"YXSKAFT YSS 700-50X20"	"0,54"	LO27012B	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	JKP	MG	N		N
700174955	"SOPSÄCK STÄD & TRÄDG SÄCK K1 SVART KNYT 125L 10ST TRIOPLAST"	"0,56"	LO27021	19	0	19	0	1	1	0	0	1	1	0	0	0	0	0	20	20	0	JKP	MG	N		Y
700323309	"DRAPERISKENA SVART 90X90CM"	"0,96"	LO27022A	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	JKP	MG	N		N
200890404	"VÄGG/SKORSTENSTÄTNING PREMIUM PLUS TEGELRÖD 280MM 5M"	"4,85"	LO27022B	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	JKP	MG	N		N
200878486	"TÄNDPÅSE QUICKFIRE 100ST"	"0,65"	LO27031	90	0	90	585	0	0	0	0	0	0	0	0	0	0	0	675	675	0	JKP	MG	N		N
700175210	"PRESENNING GROUW 220GR/KVM NÄTARMERAD TRANSP 2,5X3,6M"	2	LO27032A	34	0	34	0	0	0	0	0	0	0	0	0	0	0	0	34	34	0	JKP	MG	N		Y
200091814	"TÄTSKIKTSREMSA UNIVERSAL 25M"	"0,91"	LO27032B	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	JKP	MG	N		N
700170570	"VERKTYGSLÅDA TACTIX 58,5CM"	"2,22"	LO28011	33	0	33	80	0	0	0	0	0	0	0	0	0	0	0	113	113	0	JKP	MG	N		N
700154130	"FLAGGLINA CARLMARK FLÄTAD PES SPOLE 5MMX200M"	"4,1"	LO28012A	7	1	6	0	0	-1	0	-1	0	-1	0	0	0	0	0	7	6	0	JKP	MG	N		N
700110285	"VATTENPASS SM 60"	"0,35"	LO28012B	18	0	18	0	0	0	0	0	0	0	0	0	20	0	0	18	18	0	JKP	MG	N		N
700162843	"TRÄDGÅRDSKOMPOST GARDEN EASY GREENLINE SVART 300L"	"4,6"	LO28021	3	0	3	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	JKP	MG	N		N
700120525	"KOMPISGUNGA HÖRBY BLÅ"	5	LO28022A	6	0	6	0	0	0	0	0	0	0	0	0	3	0	0	6	6	0	JKP	MG	N		N
700172834	"SKYDDSKÄNGA S3 HUDSON BAY MONITOR STL43"	"1,85"	LO28022B	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	JKP	MG	N		N
700104671	"SLÄGGA TACTIX GLASFIBER 3,6KG"	"4,5"	LO28031	50	0	50	128	0	0	0	0	0	0	0	0	0	0	0	178	178	0	JKP	MG	N		N
700145024	"BALJA N.PLAST VIT 13L"	"0,44"	LO28032A	10	0	10	0	4	4	0	0	4	4	0	0	15	0	0	14	14	0	JKP	MG	N		Y
700164379	"GUMMISTÖVEL CLIP MONITOR STL 41"	"1,6"	LO28032B	4	0	4	0	0	0	0	0	0	0	0	0	6	0	0	4	4	0	JKP	MG	N		N
200335021	"SOPSÄCK STARK TRANSPARENT 160L"	"1,01"	LO29011	483	6	477	0	0	-6	0	-6	0	-6	0	0	0	0	0	483	477	0	JKP	MG	N		N
700110084	"KLYVYXA RAKT SKAFT KLY 7-1,5 RA"	"2,1"	LO29012A	17	3	14	0	0	-3	0	-3	0	-3	0	0	0	0	0	17	14	0	JKP	MG	N		N
700150185	"TÄTLIST E EPDM VIT BOBIN 9X4MM 100M"	"1,43"	LO29012B	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	JKP	MG	N		N
700110151	"HUGGYXA HY 10-0,9 SV"	"1,32"	LO29022A	5	4	1	0	0	-4	0	-4	0	-4	0	0	8	0	0	5	1	0	JKP	MG	N		N
200159862	"BACK ESSBOX+ STORE IT 65L"	"3,16"	LO29022B	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	JKP	MG	N		N
700160313	"GRÄSKANTLIST SNAPLOCK NYBY GALV PLÅT 175X1000MM"	"0,1"	LO29032A	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	JKP	MG	N		N
200176569	"INJEKTIONSPISTOL FIS DM S PRO MANUELL"	"1,23"	LO29032B	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	JKP	MG	N		N
700215110	"MARKDISTANS SPEEDIES OCC 30"	"3,4"	LO30011	34	0	34	0	0	0	0	0	0	0	0	0	0	0	0	34	34	0	JKP	MG	N		N
200648110	"LITERMÅTT TRANSPARENT 2L"	"0,25"	LO30012B	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	JKP	MG	N		N
200341775	"SOPSÄCK STARK KX BLÅ 125L"	"1,85"	LO30021	127	0	127	0	0	0	0	0	0	0	0	0	0	0	0	127	127	0	JKP	MG	N		N
700306476	"SPRAYMOPP SMART MICROFIBER"	"0,9"	LO30022A	5	0	5	0	0	0	0	0	0	0	0	0	6	0	0	5	5	0	JKP	MG	N		N
200803751	"SIDOBORD FÄLLBART 48/58/78"	"1,65"	LO30022B	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	JKP	MG	N		N
700174130	"HINK N.PLAST GRÅ 10L RECYCLED NORDISKA PLAST"	"0,27"	LO30031	92	0	92	0	0	0	0	0	0	0	0	0	0	0	0	92	92	0	JKP	MG	N		N
700175023	"HANDSÅG STHT20368-1 SHARPCUT 8 TPI 550MM"	"0,42"	LO30032A	22	0	22	0	0	0	0	0	0	0	0	0	0	0	0	22	22	0	JKP	MG	N		N
700317115	"SKYDDSSANDAL MONITOR PARADOX R SVART STL 38"	"0,8"	LO30032B	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	JKP	MG	N		N
200342092	"SOPSÄCK STARK KX BLÅ 240L"	"1,25"	LO31011	246	8	238	224	0	-8	0	-8	0	-8	0	0	0	8	8	470	462	0	JKP	MG	N		N
700141851	"SNABBTVING T524QCEL7 QUICK GRIP MEDIUM-DUT 600MM"	"0,81"	LO31012A	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	JKP	MG	N		N
700179376	"FLERGÅNGSKASSE XL-BYGG WOVEN PP 550X190X350MM"	"0,12"	LO31021	176	0	176	6000	0	0	0	0	0	0	0	0	0	0	0	6176	6176	0	JKP	MG	N		N
700307311	"BYGGTEJP MB1600 GRÅ 10MX50MM"	1	LO31022A	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	JKP	MG	N		N
200839987	"LINSÅPASPRAY EKOTIPSET 500ML"	"0,51"	LO31022B	24	0	24	0	0	0	0	0	0	0	0	0	0	0	0	24	24	0	JKP	MG	N		N
700328983	"INSPEKTIONSLUCKA VÄGG 400X400MM"	"1,67"	LO31031	15	0	15	112	0	0	0	0	0	0	0	0	0	0	0	127	127	0	JKP	MG	N		N
200920269	"GRILLÖVERDRAG STEKBORD SIERRA 3 BRÄNNARE"	"1,4"	LO31032A	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	JKP	MG	N		N
700162830	"INSEKTSBEKÄMPNING SNIGLAR NEUDORFF 2,5KG"	"2,58"	LO31032B	19	0	19	0	2	2	0	0	2	2	0	0	0	0	0	21	21	0	JKP	MG	N		N
200840864	"HINK NORDISKA PLAST PISTAGEGRÖN 5L"	"0,19"	LO32011	90	0	90	0	0	0	0	0	0	0	0	0	0	0	0	90	90	0	JKP	MG	N		N
700160874	"INSEKTSNÄT TJB ALUMINIUM 1000MMX10M"	"0,9"	LO32012A	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	JKP	MG	N		N
700160948	"TÄTLIST OMEGA THERMOPLASTIC VIT 9X7MM 100M N"	"1,85"	LO32012B	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	JKP	MG	N		N
200369541	"SOPSÄCK STARK KX BLÅ 160L"	"0,93"	LO32021	275	20	255	0	0	-20	0	-20	0	-20	0	0	0	20	20	275	255	0	JKP	MG	N		N
700320242	"LEDSLINGA 20M 36446128"	"3,75"	LO32022A	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	JKP	MG	N		Y
700323322	"HAKGÅNGJÄRN 104 VFZ 700MM TAPP D18MM"	"3,7"	LO32022B	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	JKP	MG	N		N
200841984	"KYL-/FRYSUNDERLÄGG TOLLCO PRO MED FRONTBARRIÄR 60X60CM"	"0,58"	LO32032A	12	0	12	0	0	0	0	0	0	0	0	0	25	0	0	12	12	0	JKP	MG	N		N
700178629	"BÅGSÅG BSL-21"	"0,68"	LO32032B	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	JKP	MG	N		Y
700208368	"TRYCKSPRUTA FRI-SPRUTAN S CONTROL 5L"	"1,43"	LO35011	21	103	-82	384	0	-103	0	-103	0	-103	0	0	0	1	37	405	302	0	JKP	MG	N		N
200791498	"SLIPSVAMP SW501 TR K220 96X123X12,5MM"	"1,3"	LO35012A	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	JKP	MG	N		N
700166020	"FILTER T AVFUKTARE WOODS 5ST"	"0,56"	LO35021	36	1	35	50	0	-1	0	-1	0	-1	0	0	0	0	0	86	85	0	JKP	MG	N		N
200222719	"POSTLÅDA 9442B SVART 400X303MM"	"3,25"	LO35022A	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	JKP	MG	N		N
700161313	"TAKSTEG PROFILERADE PLÅTTAK TEGELRÖD"	"15,6"	LO35031	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	JKP	MG	N		N
200841175	"SLIPKLOSS SK700A K100 89X125X25MM"	"3,2"	LO35032A	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	JKP	MG	N		N
200007400	"MASKERINGSPAPPER EASY COVER PRECISION TESA 180MM 25M"	"0,22"	LO36011	175	0	175	0	0	0	0	0	0	0	0	0	0	0	0	175	175	0	JKP	MG	N		N
700179377	"FLERGÅNGSKASSE BOLIST WOVEN PP 550X190X350MM"	"0,12"	LO36021	1300	0	1300	3414	0	0	0	0	0	0	0	0	0	0	0	4714	4714	0	JKP	MG	N		N
200841241	"SLIPKLOSS SK500 K180 70X100X25MM"	"2,1"	LO36022A	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	JKP	MG	N		N
700179363	"PALLSVEP BOLIST 30CM 25M"	"1,35"	LO36031	95	0	95	0	0	0	0	0	0	0	0	0	0	0	0	95	95	0	JKP	MG	N		N
700171462	"SNÖRASSKYDD FÖRENKLAT SNÖGLIDHIN TAKPANNA T-RÖD 1,5M"	5	LO36032A	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	JKP	MG	N		N
700162523	"FÅGELBORD JÄTTE NYBY RÖ/SV 43X33X27CM"	"0,1"	LO37011	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	JKP	MG	N		N
200284183	"TRYCKSPRUTA BERTHOUD ELYTE 8 PRO 6L"	"2,15"	LO37012A	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	JKP	MG	N		N
200778703	"SLIPPAPPERSRULLE PS 30 D K60 150X50000MM"	"3,24"	LO37022A	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	JKP	MG	N		N
700173849	"SKARVSLADD 3G1.5 H07RN-F IP44 20M"	"3,26"	LO37031	59	0	59	0	0	0	0	0	0	0	0	0	0	0	0	59	59	0	JKP	MG	N		Y
200778707	"SLIPPAPPERSRULLE PS 30 D K120 150X50000MM"	"2,56"	LO38011	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	JKP	MG	N		N
200863054	"DISKMASKINSUNDERLÄGG FOOLPROOF TOLLCO DROPPSKYDD 60X50CM"	"0,52"	LO38012A	7	0	7	0	0	0	0	0	0	0	0	0	28	0	0	7	7	0	JKP	MG	N		N
700145026	"BALJA N.PLAST VIT 40L"	"1,13"	LO38021	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	JKP	MG	N		N
700160877	"NOCKTÄTNINGSRULLE TJB-ROLL T-RÖD 300MM"	"1,6"	LO38031	104	0	104	120	0	0	0	0	0	0	0	0	0	0	0	224	224	0	JKP	MG	N		N
200841178	"SLIPPAPPERSRULLE PS 33 D K60 115X50000MM"	"2,81"	LO38032A	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	JKP	MG	N		N
700307322	"BYGGTEJP MB1603 GRÅ 10MX150MM"	3	LO39011	24	0	24	0	0	0	0	0	0	0	0	0	20	0	0	24	24	0	JKP	MG	N		N
200218177	"POSTLÅDA 9442B LJUSGRÖN 400X303MM"	"3,25"	LO39012A	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	JKP	MG	N		N
700161314	"TAKSTEG PROFILERADE PLÅTTAK SVART"	"15,6"	LO39021	277	1	276	30	0	-1	0	-1	0	-1	0	0	0	0	0	307	306	0	JKP	MG	N		N
700179720	"MYR EFFEKT PULVER 0,5KG"	"0,5"	LO39031	91	12	79	0	0	-12	0	-12	0	-12	0	0	36	0	0	91	79	0	JKP	MG	N		N
700145117	"SOPSET SMART PLÅT/ALU"	"0,79"	LO40011	8	0	8	180	0	0	0	0	0	0	0	0	160	0	0	188	188	0	JKP	MG	N		N
700160311	"BÅGE TILL MARKDUK/PALLKRAGE NYBY SV"	"0,1"	LO40031	218	0	218	0	0	0	0	0	0	0	0	0	110	0	0	218	218	0	JKP	MG	N		N
700145063	"FÖRVARINGSBOX N.PLAST SILV 55L"	"1,36"	LO40032A	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	JKP	MG	N		N
200647994	"NIVÅBAND EASY LEVEL 200ST"	2	LO41011	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	JKP	MG	N		N
700161422	"SPÄNNBAND CARLMARKS BL 2,5 TON ORANGE 0,4/4,5M"	"1,4"	LO41021	237	35	202	1440	0	-35	0	-35	0	-35	0	0	0	0	0	1677	1642	0	JKP	MG	N		N
700173361	"RABATT&GRÄSKANTLIST VECKAD OBEHANDLAD PLÅT 5M H16CM VASBO"	"1,9"	LO41031	39	0	39	30	0	0	0	0	0	0	0	0	0	0	0	69	69	0	JKP	MG	N		N
700177052	"LOCK TILL TUNNA NORDISKA PLAST SVART 75L"	"0,7"	LO42021	74	0	74	0	0	0	0	0	0	0	0	0	0	0	0	74	74	0	JKP	MG	N		N
200002072	"MASKERINGSFOLIE EASY COVER UNIVERSAL TESA 33MX1400MM"	"0,47"	LO42031	186	11	175	0	0	-11	0	-11	0	-11	0	0	0	0	0	186	175	0	JKP	MG	N		N
700208386	"LISTSLANG TRANSPARANT MED TRYCK BOLIST"	5	LO43011	16	1	15	261	0	-1	0	-1	0	-1	0	0	0	0	0	277	276	0	JKP	MG	N		N
200090653	"BOTTNINGSLIST 24MM 50M"	"1,06"	LO43021	2	0	2	0	0	0	0	0	0	0	0	0	10	0	0	2	2	0	JKP	MG	N		N
200352977	"SOPSÄCK EXTRA STARK TRANSPARENT 125L"	"1,44"	LO44011	256	12	244	0	0	-12	0	-12	0	-12	0	0	0	12	12	256	244	0	JKP	MG	N		N
700168500	"MYRMEDEL 500GRAM MYRR"	"0,5"	LO44021	279	12	267	0	0	-12	0	-12	0	-12	0	0	0	0	0	279	267	0	JKP	MG	N		N
700179370	"PAPPERSKASSE XL-BYGG 450X180X465MM"	"0,09"	LO44031	1400	0	1400	16250	0	0	0	0	0	0	0	0	0	0	0	17650	17650	0	JKP	MG	N		N
700168819	"TAKSTEG TJB UNIVERSAL SVART"	"1,3"	LO45031	76	0	76	840	0	0	0	0	0	0	0	0	0	0	0	916	916	0	JKP	MG	N		N
700179364	"PALLSVEP BOLIST 44CM 25CM"	"1,98"	LO46021	32	0	32	37	0	0	0	0	0	0	0	0	0	0	0	69	69	0	JKP	MG	N		N
700162448	"TAKSTEG FÖR 1 KUPIG BETONG 2 KUPIG LERTEGEL TEGELRÖD"	"1,2"	LO46031	23	0	23	0	0	0	0	0	0	0	0	0	0	0	0	23	23	0	JKP	MG	N		N
200782751	"PLASTKASSE XL BYGG 300X600X160MM"	"0,02"	LO47011	12500	0	12500	10500	0	0	0	0	0	0	0	0	0	0	0	23000	23000	0	JKP	MG	N		N
700327319	"BÄRLÄKTSTEG TEGELRÖD CC 300MM"	"1,08"	LO47021	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	160	160	0	JKP	MG	N		N
200782744	"PAPPERSKASSE XL-BYGG EN RIKTIG 320X170X450MM"	"0,06"	LO47031	800	0	800	4200	0	0	0	0	0	0	0	0	0	0	0	5000	5000	0	JKP	MG	N		N
200782753	"FLERGÅNGSKASSE BOLIST JÄRN WOVEN PP 550X190X350MM"	"0,1"	LO48011	800	0	800	1700	0	0	0	0	0	0	0	0	0	0	0	2500	2500	0	JKP	MG	N		N
700327315	"BÄRLÄKTSTEG SVART CC 250MM"	"1,11"	LO48021	50	0	50	40	0	0	0	0	0	0	0	0	0	0	0	90	90	0	JKP	MG	N		N
200782740	"PLASTKASSE BOLIST BYGG 300X600X160MM"	"0,02"	LO48031	15250	0	15250	0	0	0	0	0	0	0	0	0	0	0	0	15250	15250	0	JKP	MG	N		N
700162451	"TAKSTEG 1 TUM 2-KUPIG TEGELRÖD"	"1,2"	LO49011	87	0	87	0	0	0	0	0	0	0	0	0	0	0	0	87	87	0	JKP	MG	N		N
200794525	"PAPPERSKASSE BOLIST BYGG 260X150X360MM"	"0,04"	LO49021	1575	0	1575	20250	0	0	0	0	0	0	0	0	0	0	0	21825	21825	0	JKP	MG	N		N
700327313	"BÄRLÄKTSTEG SVART CC 300MM"	"1,08"	LO50011	40	0	40	160	0	0	0	0	0	0	0	0	0	0	0	200	200	0	JKP	MG	N		N
200794527	"PAPPERSKASSE BOLIST BYGG 450X185X465MM"	"0,09"	LO50021	1225	0	1225	5250	0	0	0	0	0	0	0	0	0	0	0	6475	6475	0	JKP	MG	N		N
700168820	"TAKSTEG TJB UNIVERSAL T-RÖD"	"1,3"	LO50031	78	28	50	840	0	-28	0	-28	0	-28	0	0	0	0	0	918	890	0	JKP	MG	N		N
200869243	"TAPET LYCKE CAPELLA 2 GRÖN"	"0,8"	LP03011	6	0	6	1248	0	0	0	0	0	0	0	0	0	0	0	1254	1254	0	JKP	MG	N		N
200869238	"TAPET LYCKE KRITA 3 LJUS"	"0,8"	LP03021	216	0	216	942	0	0	0	0	0	0	0	0	0	0	0	1158	1158	0	JKP	MG	N		N
200869225	"TAPET LYCKE RANKA 2 GRÖN"	"0,8"	LP03031	18	0	18	720	0	0	0	0	0	0	0	0	0	0	0	738	738	0	JKP	MG	N		N
200869231	"TAPET LYCKE KRITA 1 GREIGE"	"0,8"	LP04011	234	0	234	1026	0	0	0	0	0	0	0	0	0	0	0	1260	1260	0	JKP	MG	N		N
200869240	"TAPET LYCKE BERSÅ 2 SAND"	"0,8"	LP04021	162	0	162	468	0	0	0	0	0	0	0	0	0	0	0	630	630	0	JKP	MG	N		N
200869223	"TAPET LYCKE RANKA 3 SAND"	"0,8"	LP04031	204	0	204	744	0	0	0	0	0	0	0	0	0	0	0	948	948	0	JKP	MG	N		N
200869220	"TAPET LYCKE VÄNNER 1 SAND"	"0,8"	LP05011	240	0	240	720	0	0	0	0	0	0	0	0	0	0	0	960	960	0	JKP	MG	N		N
200869246	"TAPET LYCKE IRIS 1 ROSA"	"0,8"	LP05021	6	0	6	810	0	0	0	0	0	0	0	0	0	0	0	816	816	0	JKP	MG	N		N
200869230	"TAPET LYCKE BERSÅ 1 GRÅ"	"0,8"	LP05031	60	0	60	540	0	0	0	0	0	0	0	0	0	0	0	600	600	0	JKP	MG	N		N
200869241	"TAPET LYCKE LINNE 7 GRÅ"	"0,8"	LP06011	192	0	192	0	0	0	0	0	0	0	0	0	0	0	0	192	192	0	JKP	MG	N		N
200869236	"TAPET LYCKE TIDLÖS 1 GRÅ"	"0,8"	LP06021	300	0	300	384	0	0	0	0	0	0	0	0	0	0	0	684	684	0	JKP	MG	N		N
200869234	"TAPET LYCKE LINNE 5 SAND"	"0,8"	LP06031	108	0	108	360	0	0	0	0	0	0	0	0	0	0	0	468	468	0	JKP	MG	N		N
200869222	"TAPET LYCKE RANKA 1 LJUS"	"0,8"	LP07011	222	0	222	1080	0	0	0	0	0	0	0	0	0	0	0	1302	1302	0	JKP	MG	N		N
200869235	"TAPET LYCKE KAPRIFOL 2 GRÖN"	"0,8"	LP07021	6	0	6	720	0	0	0	0	0	0	0	0	0	0	0	726	726	0	JKP	MG	N		N
200869245	"TAPET LYCKE CAPELLA 1GRÅ"	"0,8"	LP08011	84	0	84	360	0	0	0	0	0	0	0	0	0	0	0	444	444	0	JKP	MG	N		N
200869221	"TAPET LYCKE RANKA 4 BLÅ"	"0,8"	LP08021	294	0	294	540	0	0	0	0	0	0	0	0	0	0	0	834	834	0	JKP	MG	N		N
200869227	"TAPET LYCKE SAGA 1 GRÖN"	"0,8"	LP08031	354	0	354	0	0	0	0	0	0	0	0	0	0	0	0	354	354	0	JKP	MG	N		N
200869233	"TAPET LYCKE IRIS 2 GRÖN"	"0,8"	LP09011	246	0	246	720	0	0	0	0	0	0	0	0	0	0	0	966	966	0	JKP	MG	N		N
200869237	"TAPET LYCKE KAPRIFOL 1 LJUS"	"0,8"	LP09021	162	0	162	720	0	0	0	0	0	0	0	0	18	0	0	882	882	0	JKP	MG	N		N
200869244	"TAPET LYCKE IRIS 3 BLÅ"	"0,8"	LP09031	156	0	156	360	0	0	0	0	0	0	0	0	0	0	0	516	516	0	JKP	MG	N		N
200869239	"TAPET LYCKE LINNE 6 GRÖN"	"0,8"	LP10011	210	0	210	540	0	0	0	0	0	0	0	0	0	0	0	750	750	0	JKP	MG	N		N
200869224	"TAPET LYCKE KRITA 2 GRÅ"	"0,8"	LP10021	244	0	244	0	0	0	0	0	0	0	0	0	0	0	0	244	244	0	JKP	MG	N		N
200869228	"TAPET LYCKE KONKRET 2 KALLGRÅ"	"0,8"	LP10031	126	0	126	0	0	0	0	0	0	0	0	0	0	0	0	126	126	0	JKP	MG	N		N
200869229	"TAPET LYCKE KONKRET 1 VARMGRÅ"	"0,8"	LP11011	78	0	78	570	0	0	0	0	0	0	0	0	0	0	0	648	648	0	JKP	MG	N		N
700108249	"HJUL HÖRBY K 4.00-8-4 PLÅTFÄLG"	4	LP11012A	7	0	7	0	0	0	0	0	0	0	0	0	5	0	0	7	7	0	JKP	MG	N		N
200869242	"TAPET LYCKE SOLSKEN 1 FLERFÄRG"	"0,8"	LP11021	270	0	270	552	0	0	0	0	0	0	0	0	0	0	0	822	822	0	JKP	MG	N		N
200019627	"HINK SVART 30L"	"1,8"	LP11031	25	0	25	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	JKP	MG	N		N
200869232	"TAPET LYCKE KRITA 4 VARMBEIGE"	"0,8"	LP12011	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	JKP	MG	N		N
200869226	"TAPET LYCKE SKOG 1 VIT"	"0,8"	LP12021	445	0	445	0	0	0	0	0	0	0	0	0	0	0	0	445	445	0	JKP	MG	N		N
700168572	"SKARVTEJP BYGGFOLIE STOKSEAL RISE /SITAC 50MMX25M"	"0,51"	LP12031	104	25	79	4080	0	-25	0	-25	0	-25	0	0	0	0	0	4184	4159	0	JKP	MG	N		N
700144755	"ROLLERSET BASIC 180MM"	"0,39"	LP13011	77	9	68	600	0	-9	0	-9	0	-9	0	0	200	4	4	677	668	0	JKP	MG	N		N
200001597	"MASKERINGSTEJP 4348 7 DAGAR TESA 50MX50MM"	"0,25"	LP13021	260	0	260	0	1	1	0	0	1	1	0	0	0	0	0	261	261	0	JKP	MG	N		Y
200867474	"SKYDDSPAPPER SJÄLVHÄFT 74922 BRUN 600MM 10M"	"0,6"	LP13031	45	0	45	0	0	0	0	0	0	0	0	0	0	0	0	45	45	0	JKP	MG	N		N
700150125	"BYGGTEJP ORANGE 50MMX33M"	"0,34"	LP14011	84	0	84	1080	0	0	0	0	0	0	0	0	0	0	0	1164	1164	0	JKP	MG	N		N
700306474	"VARNINGSFLAGGA BOLIST POLYESTER 300X400MM"	"2,2"	LP14021	26	0	26	0	0	0	0	0	0	0	0	0	58	0	0	26	26	0	JKP	MG	N		N
700062127	"ISOLERINGSSTRUMPA D125 50MM 3M"	"1,91"	LP14031	23	0	23	30	0	0	0	0	0	0	0	0	0	0	0	53	53	0	JKP	MG	N		N
700171464	"SNÖRASSKYDD FÖRENKLAT SNÖGLIDHIND PLÅTTAK SVART 1,5M"	5	LP14032A	19	0	19	0	0	0	0	0	0	0	0	0	0	0	0	19	19	0	JKP	MG	N		N
200565294	"TEXTILTRASOR 101 TORKTRASOR PÅSE 10KG"	"9,81"	LP15011	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	JKP	MG	N		N
200805523	"GLASFIBERVÄV LÅGSTRUKTUR G135 50M"	"6,08"	LP15012A	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	JKP	MG	N		N
200005601	"MASKERINGSTEJP PRECISION 4334 INDOOR TESA 6MÅN 50MX38MM"	"0,18"	LP15021	169	88	81	1920	0	-88	0	-88	0	-88	0	0	0	0	72	2089	2001	0	JKP	MG	N		N
200296313	"GLASFIBERVÄV FINSTRUKTUR 50M"	"4,96"	LP15022A	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	JKP	MG	N		N
200922274	PALLSVEP	"0,5"	LP16011	19	0	19	0	0	0	0	0	0	0	0	0	0	0	0	19	19	0	JKP	MG	N		N
200841151	"SLIPKLOSS SK500 K220 70X100X25MM"	"1,9"	LP16012A	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	JKP	MG	N		N
200003209	"MASKERINGSTEJP PRECISION 4440 OUTDOOR TESA BLÅ 50MX25MM"	"0,12"	LP16021	2440	30	2410	0	0	-30	0	-30	0	-30	0	0	0	0	0	2440	2410	0	JKP	MG	N		N
200219171	"POSTLÅDA 9441B LÅSBAR BLÅ 400X303MM"	"3,65"	LP16022A	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	JKP	MG	N		N
700062119	"ISOLERINGSSTRUMPA D160 50MM 3M"	"2,16"	LP16031	10	2	8	24	0	-2	0	-2	0	-2	0	0	0	0	0	34	32	0	JKP	MG	N		N
700172002	"TRYCKSPRUTA 5L 272502"	"1,39"	LP17011	78	0	78	24	0	0	0	0	0	0	0	0	24	0	0	102	102	0	JKP	MG	N		N
200289281	"TRYCKSPRUTA BERTHOUD VERMOREL 2000 PRO 16L"	"6,4"	LP17012A	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	JKP	MG	N		N
700154103	"REP PACFLEX CARLMARK 3-SL PP BLÅ MINITROSS 10MMX30M"	"0,95"	LP17021	64	0	64	0	0	0	0	0	0	0	0	0	0	0	0	64	64	0	JKP	MG	N		N
200297403	"DUK SLÄTVÄGG FÖRGRUNDAD 50M 50M"	"5,86"	LP17022A	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	JKP	MG	N		N
